experiment,fold,class,precision,recall,f1_score
drive_global_leg_kfold,0,5,1.0,0.5161290322580645,0.6808510638297872
drive_global_leg_kfold,0,6,0.8985507246376812,0.9393939393939394,0.9185185185185185
drive_global_leg_kfold,1,0,0.8360128617363344,0.9252669039145908,0.8783783783783784
drive_global_leg_kfold,1,1,0.5714285714285714,0.2857142857142857,0.38095238095238093
drive_global_leg_kfold,1,2,0.7333333333333333,0.8020833333333334,0.7661691542288558
drive_global_leg_kfold,1,3,0.6862745098039216,0.7692307692307693,0.7253886010362693
drive_global_leg_kfold,1,4,0.8260869565217391,0.7307692307692307,0.7755102040816326
drive_global_leg_kfold,1,5,0.6896551724137931,0.625,0.6557377049180328
drive_global_leg_kfold,1,6,0.9230769230769231,0.7959183673469388,0.8547945205479452
drive_global_leg_kfold,2,0,0.8784722222222222,0.8908450704225352,0.8846153846153847
drive_global_leg_kfold,2,1,0.75,0.10714285714285714,0.1875
drive_global_leg_kfold,2,2,0.7962962962962963,0.8958333333333334,0.8431372549019608
drive_global_leg_kfold,2,3,0.6571428571428571,0.9583333333333334,0.7796610169491525
drive_global_leg_kfold,2,4,0.7931034482758621,0.7076923076923077,0.7479674796747967
drive_global_leg_kfold,2,5,0.8571428571428571,0.42857142857142855,0.5714285714285714
drive_global_leg_kfold,2,6,0.926829268292683,0.8491620111731844,0.8862973760932946
drive_global_leg_kfold,3,0,0.8403908794788274,0.9148936170212766,0.8760611205432938
drive_global_leg_kfold,3,1,0.0,0.0,0.0
drive_global_leg_kfold,3,2,0.7160493827160493,0.6590909090909091,0.6863905325443787
drive_global_leg_kfold,3,3,0.7526881720430108,0.7291666666666666,0.7407407407407406
drive_global_leg_kfold,3,4,0.7777777777777778,0.7101449275362319,0.7424242424242424
drive_global_leg_kfold,3,5,0.5517241379310345,0.8888888888888888,0.6808510638297872
drive_global_leg_kfold,3,6,0.867816091954023,0.867816091954023,0.867816091954023
drive_global_leg_kfold,4,0,0.8435374149659864,0.8953068592057761,0.8686514886164624
drive_global_leg_kfold,4,1,0.6666666666666666,0.11764705882352941,0.2
drive_global_leg_kfold,4,2,0.7951807228915663,0.6470588235294118,0.7135135135135136
drive_global_leg_kfold,4,3,0.6634615384615384,0.7840909090909091,0.71875
drive_global_leg_kfold,4,4,0.8837209302325582,0.6440677966101694,0.7450980392156863
drive_global_leg_kfold,4,5,1.0,0.15151515151515152,0.2631578947368421
drive_global_leg_kfold,4,6,0.7066115702479339,0.9293478260869565,0.8028169014084506
