experiment,fold,class,precision,recall,f1_score
drive_global_total_kfold,4,3,0.9466666666666667,0.9466666666666667,0.9466666666666667
drive_global_total_kfold,4,4,1.0,0.9259259259259259,0.9615384615384615
drive_global_total_kfold,4,5,1.0,0.9444444444444444,0.9714285714285714
drive_global_total_kfold,4,6,0.9162011173184358,0.9820359281437125,0.9479768786127168
drive_global_arm_kfold,0,0,0.9254237288135593,0.931740614334471,0.9285714285714286
drive_global_arm_kfold,0,1,0.8518518518518519,0.92,0.8846153846153846
drive_global_arm_kfold,0,2,0.9325842696629213,0.8736842105263158,0.9021739130434784
drive_global_arm_kfold,0,3,0.8854166666666666,0.9239130434782609,0.9042553191489361
drive_global_arm_kfold,0,4,0.9473684210526315,0.9152542372881356,0.9310344827586206
drive_global_arm_kfold,0,5,0.9459459459459459,0.9210526315789473,0.9333333333333332
drive_global_arm_kfold,0,6,0.9314285714285714,0.9367816091954023,0.9340974212034384
drive_global_arm_kfold,1,0,0.9342105263157895,0.9759450171821306,0.9546218487394958
drive_global_arm_kfold,1,1,1.0,0.8275862068965517,0.9056603773584906
drive_global_arm_kfold,1,2,0.968421052631579,0.9387755102040817,0.9533678756476685
drive_global_arm_kfold,1,3,0.9294117647058824,0.8777777777777778,0.9028571428571429
drive_global_arm_kfold,1,4,0.9137931034482759,0.8983050847457628,0.9059829059829059
drive_global_arm_kfold,1,5,0.9,0.84375,0.870967741935484
drive_global_arm_kfold,1,6,0.9444444444444444,0.96045197740113,0.9523809523809524
drive_global_arm_kfold,2,0,0.9285714285714286,0.9536679536679536,0.940952380952381
drive_global_arm_kfold,2,1,0.8857142857142857,0.96875,0.9253731343283582
drive_global_arm_kfold,2,2,0.9493670886075949,0.9146341463414634,0.9316770186335404
drive_global_arm_kfold,2,3,0.88,0.9361702127659575,0.9072164948453608
drive_global_arm_kfold,2,4,0.9253731343283582,0.8266666666666667,0.8732394366197183
drive_global_arm_kfold,2,5,1.0,1.0,1.0
drive_global_arm_kfold,2,6,0.9603960396039604,0.9371980676328503,0.9486552567237163
drive_global_arm_kfold,3,0,0.8861209964412812,0.9256505576208178,0.9054545454545454
drive_global_arm_kfold,3,1,0.84375,0.8709677419354839,0.8571428571428571
drive_global_arm_kfold,3,2,0.8640776699029126,0.89,0.8768472906403941
drive_global_arm_kfold,3,3,0.9156626506024096,0.8351648351648352,0.8735632183908046
drive_global_arm_kfold,3,4,0.8867924528301887,0.8703703703703703,0.8785046728971964
drive_global_arm_kfold,3,5,0.8571428571428571,0.9,0.8780487804878048
drive_global_arm_kfold,3,6,0.9395604395604396,0.8952879581151832,0.9168900804289545
